y1,x1,K,midpoint_offset,dt,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
38.00,2030,-5.00,45,50,35.850000,36.566667,37.283333,38.000000,37.616669,37.314148,36.779715,35.850000,34.275102,31.723816,27.875547,22.653726,16.500000,10.346274,5.124453,1.276184,-1.275102,-2.850000
38.00,2030,-5.50,44,50,35.850000,36.566667,37.283333,38.000000,37.564226,37.221002,36.616133,35.568336,33.806195,30.985208,26.807022,21.280623,14.970648,8.869620,3.848775,0.236763,-2.117909,-3.555856
38.00,2030,-6.00,43,50,35.850000,36.566667,37.283333,38.000000,37.504742,37.115538,36.431501,35.252148,33.284588,30.175410,25.660110,19.846722,13.420808,7.412140,2.611207,-0.765312,-2.932628,-4.243275
38.00,2030,-6.50,42,50,35.850000,36.566667,37.283333,38.000000,37.437299,36.996201,36.223313,34.897771,32.705827,29.290938,24.435449,18.358501,11.859565,5.980116,1.413506,-1.731004,-3.720923,-4.913677
38.00,2030,-7.00,41,50,35.850000,36.566667,37.283333,38.000000,37.360862,36.861255,35.988816,34.501285,32.065418,28.328854,23.134876,16.823468,10.295907,4.578942,0.256682,-2.661581,-4.484485,-5.568414
38.00,2030,-7.50,40,50,35.850000,36.566667,37.283333,38.000000,37.274273,36.708769,35.725000,34.058538,31.358922,27.286916,21.761501,15.250000,8.738499,3.213084,-0.858922,-3.558538,-5.225000,-6.208769
38.00,2030,-8.00,39,50,35.850000,36.566667,37.283333,38.000000,37.176232,36.536601,35.428585,33.565171,30.582059,26.163748,20.319739,13.647122,7.195460,1.886061,-1.933538,-4.423536,-5.944123,-6.835949
38.00,2030,-8.50,38,50,35.850000,36.566667,37.283333,38.000000,37.065285,36.342381,35.096021,33.016667,29.730831,24.958980,18.815286,12.024264,5.674194,0.600480,-2.967886,-5.258345,-6.643461,-7.451087
38.00,2030,-9.00,37,50,35.850000,36.566667,37.283333,38.000000,36.939808,36.123499,34.723489,32.408401,28.801665,23.673396,17.255045,10.391001,4.181246,-0.641915,-3.963083,-6.064795,-7.324557,-8.055234
38.00,2030,-9.50,36,50,35.850000,36.566667,37.283333,38.000000,36.797991,35.877084,34.306912,31.735719,27.791568,22.309036,15.646994,8.756791,2.722217,-1.840169,-4.920557,-6.844734,-7.988881,-8.649370
38.00,2030,-10.00,35,50,35.850000,36.566667,37.283333,38.000000,36.637822,35.600000,33.841974,30.994028,26.698285,20.869276,14.000000,7.130724,1.301715,-2.994028,-5.841974,-7.600000,-8.637822,-9.234398
38.00,2030,-10.50,34,50,35.850000,36.566667,37.283333,38.000000,36.457068,35.288834,33.324148,30.178910,25.520473,19.358855,12.323596,5.521301,-0.076653,-4.103839,-6.729163,-8.332391,-9.272686,-9.811151
38.00,2030,-11.00,33,50,35.850000,36.566667,37.283333,38.000000,36.253262,34.939893,32.748746,29.286252,24.257850,17.783850,10.627719,3.936247,-1.410247,-5.170461,-7.584063,-9.043648,-9.894693,-10.380396
38.00,2030,-11.50,32,50,35.850000,36.566667,37.283333,38.000000,36.023685,34.549206,32.110976,28.312392,22.911342,16.151590,8.922437,2.382376,-2.697336,-6.195162,-8.408667,-9.735438,-10.504981,-10.942835
38.00,2030,-12.00,31,50,35.850000,36.566667,37.283333,38.000000,35.765351,34.112539,31.406020,27.254282,21.483195,14.470520,7.217675,0.865492,-3.937021,-7.179534,-9.204983,-10.409348,-11.104600,-11.499111
38.00,2030,-12.50,30,50,35.850000,36.566667,37.283333,38.000000,35.475000,33.625410,30.629133,26.109654,19.977051,12.750000,5.522949,-0.609654,-5.129133,-8.125410,-9.975000,-11.066875,-11.694522,-12.049809
38.00,2030,-13.00,29,50,35.850000,36.566667,37.283333,38.000000,35.149083,33.083125,29.775761,24.877199,18.397972,11.000070,3.847141,-2.039367,-6.274140,-9.034790,-10.720658,-11.709422,-12.275643,-12.595465
38.00,2030,-13.50,28,50,35.850000,36.566667,37.283333,38.000000,34.783765,32.480825,28.841673,23.556720,16.752414,9.231174,2.198300,-3.420974,-7.373035,-9.909780,-11.443834,-12.338300,-12.848784,-13.136566
38.00,2030,-14.00,27,50,35.850000,36.566667,37.283333,38.000000,34.374924,31.813550,27.823119,22.149289,15.048135,7.453873,0.583506,-4.752757,-8.427241,-10.752539,-12.146319,-12.954727,-13.414696,-13.673553
38.00,2030,-14.50,26,50,35.850000,36.566667,37.283333,38.000000,33.918166,31.076321,26.716996,20.657355,13.294046,5.678559,-0.991234,-6.033872,-9.438511,-11.565233,-12.829816,-13.559830,-13.974066,-14.206829
38.00,2030,-15.00,25,50,35.850000,36.566667,37.283333,38.000000,33.408846,30.264239,25.521024,19.084825,11.500000,3.915175,-2.521024,-7.264239,-10.408846,-12.350000,-13.495928,-14.154647,-14.527522,-14.736757
38.00,2030,-15.50,24,50,35.850000,36.566667,37.283333,38.000000,32.842102,29.372612,24.233924,17.437088,9.676544,2.172981,-4.002081,-8.444441,-11.340417,-13.108926,-14.146158,-14.740136,-15.075635,-15.263667
38.00,2030,-16.00,23,50,35.850000,36.566667,37.283333,38.000000,32.212904,28.397094,22.855590,15.720978,7.834629,0.460354,-5.431701,-9.575610,-12.235498,-13.844020,-14.781907,-15.317171,-15.618924,-15.787858
38.00,2030,-16.50,22,50,35.850000,36.566667,37.283333,38.000000,31.516125,27.333846,21.387235,13.944680,5.985310,-1.215364,-6.808178,-10.659320,-13.096411,-14.557200,-15.404474,-15.886556,-16.157859,-16.309599
38.00,2030,-17.00,21,50,35.850000,36.566667,37.283333,38.000000,30.746621,26.179710,19.831515,12.117572,4.139442,-2.847959,-8.130723,-11.697488,-13.925482,-15.250283,-16.015060,-16.449022,-16.692868,-16.829135
38.00,2030,-17.50,20,50,35.850000,36.566667,37.283333,38.000000,29.899344,24.932393,18.192600,10.250000,2.307400,-4.432393,-9.399344,-12.692282,-14.725000,-15.924981,-16.614772,-17.005236,-17.224340,-17.346685
38.00,2030,-18.00,19,50,35.850000,36.566667,37.283333,38.000000,28.969463,23.590649,16.476204,8.353018,0.498821,-5.964796,-10.614742,-13.646044,-15.497194,-16.582895,-17.204628,-17.555805,-17.752623,-17.862449
38.00,2030,-18.50,18,50,35.850000,36.566667,37.283333,38.000000,27.952515,22.154460,14.689541,6.438084,-1.277593,-7.442428,-11.778184,-14.561215,-16.244206,-17.225514,-17.785559,-18.101281,-18.278036,-18.376607
38.00,2030,-19.00,17,50,35.850000,36.566667,37.283333,38.000000,26.844573,20.625182,12.841225,4.516746,-3.014234,-8.863599,-12.891399,-15.440283,-16.968080,-17.854220,-18.358416,-18.642164,-18.800865,-18.889319
38.00,2030,-19.50,16,50,35.850000,36.566667,37.283333,38.000000,25.642424,19.005675,10.941098,2.600326,-4.704685,-10.227574,-13.956464,-16.285731,-17.670751,-18.470290,-18.923977,-19.178908,-19.321368,-19.400732
38.00,2035,0.00,55,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.609715,38.524367,38.371520,38.099134,37.617937,36.780833,35.362814,33.065669,29.600735,24.899072,19.358333,13.817595,9.115932
38.00,2035,-0.50,54,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.594834,38.497673,38.323802,38.014374,37.469066,36.524442,34.935815,32.392603,28.625833,23.643604,17.954955,12.454680,7.928225
38.00,2035,-1.00,53,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.577913,38.467333,38.269622,37.918306,37.300858,36.236314,34.460293,31.653789,27.578047,22.330583,16.530222,11.106489,6.772919
38.00,2035,-1.50,52,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.558673,38.432859,38.208128,37.809488,37.110994,35.913042,33.932082,30.845893,26.457767,20.965753,15.092371,9.778846,5.651794
38.00,2035,-2.00,51,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.536803,38.393700,38.138365,37.686313,36.896918,35.550978,33.346969,29.966070,25.266482,19.555827,13.649593,8.476799,4.565953
38.00,2035,-2.50,50,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.511950,38.349234,38.059259,37.546991,36.655833,35.146250,32.700774,29.012104,24.006847,18.108333,12.209820,7.204563,3.515892
38.00,2035,-3.00,49,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.483712,38.298758,37.969604,37.389533,36.384691,34.694791,31.989454,27.982558,22.682720,16.631429,10.780521,5.965511,2.501578
38.00,2035,-3.50,48,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.451638,38.241482,37.868052,37.211739,36.080186,34.192372,31.209210,26.876917,21.299147,15.133677,9.368542,4.762192,1.522525
38.00,2035,-4.00,47,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.415216,38.176515,37.753095,37.011180,35.738760,33.634657,30.356620,25.695714,19.862298,13.623807,7.979976,3.596373,0.577879
38.00,2035,-4.50,46,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.373870,38.102857,37.623049,36.785185,35.356605,33.017270,29.428784,24.440642,18.379353,12.110477,6.620073,2.469102,-0.333511
38.00,2035,-5.00,45,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.326947,38.019384,37.476044,36.530833,34.929687,32.335880,28.423473,23.114622,16.858333,10.602045,5.293193,1.380787,-1.213020
38.00,2035,-5.50,44,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.273714,37.924834,37.310000,36.244940,34.453768,31.586305,27.339284,21.721836,15.307903,9.106361,4.002797,0.331277,-2.062189
38.00,2035,-6.00,43,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.213342,37.817799,37.122620,35.924058,33.924451,30.764631,26.175786,20.267711,13.737132,7.630595,2.751465,-0.680050,-2.882667
38.00,2035,-6.50,42,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.144903,37.696702,36.911366,35.564477,33.337231,29.867347,24.933661,18.758843,12.155243,6.181106,1.540952,-1.654200,-3.676166
38.00,2035,-7.00,41,50,35.850000,36.566667,37.283333,38.000000,38.716667,38.067350,37.559786,36.673453,35.162232,32.687571,28.891498,23.614802,17.202879,10.571361,4.763348,0.372251,-2.592487,-4.444423
38.00,2035,-7.50,40,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.979508,37.405097,36.405833,34.713123,31.970986,27.834842,22.222397,15.608333,8.994270,3.381824,-0.754319,-3.496456,-5.189167
38.00,2035,-8.00,39,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.880064,37.230468,36.105189,34.212745,31.183156,26.696009,20.760952,13.984377,7.432201,2.040083,-1.839024,-4.367816,-5.912093
38.00,2035,-8.50,38,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.767545,37.033500,35.767931,33.656530,30.320052,25.474656,19.236275,12.340587,5.892649,0.740738,-2.882624,-5.208384,-6.614848
38.00,2035,-9.00,37,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.640309,36.811552,35.390195,33.039806,29.378074,24.171607,17.655388,10.686679,4.382236,-0.514469,-3.886279,-6.020038,-7.299010
38.00,2035,-9.50,36,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.496522,36.561721,34.967859,32.357871,28.354212,22.788961,16.026405,9.032245,2.906622,-1.724600,-4.851464,-6.804672,-7.966082
38.00,2035,-10.00,35,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.334150,36.280833,34.496559,31.606091,27.246211,21.330171,14.358333,7.386495,1.470455,-2.889424,-5.779892,-7.564167,-8.617484
38.00,2035,-10.50,34,50,35.850000,36.566667,37.283333,38.000000,38.716667,37.150935,35.965439,33.971721,30.780007,26.052734,19.800069,12.660851,5.758041,0.077369,-4.009325,-6.673443,-8.300361,-9.254550
38.00,2035,-11.00,33,50,35.850000,36.566667,37.283333,38.000000,38.716667,36.944381,35.611803,33.388609,29.875473,24.773526,18.204838,10.944042,4.154702,-1.269989,-5.085199,-7.534102,-9.015034,-9.878527
38.00,2035,-11.50,32,50,35.850000,36.566667,37.283333,38.000000,38.716667,36.711738,35.215912,32.742380,28.888801,23.409554,16.551933,9.218116,2.583366,-2.569890,-6.118358,-8.363910,-9.709891,-10.490575
38.00,2035,-12.00,31,50,35.850000,36.566667,37.283333,38.000000,38.716667,36.449988,34.773486,32.028172,27.816926,21.963121,14.849931,7.493128,1.049897,-3.821451,-7.110441,-9.164921,-10.386549,-11.091766
38.00,2035,-12.50,30,50,35.850000,36.566667,37.283333,38.000000,38.716667,36.155833,34.279995,31.241197,26.657580,20.437946,13.108333,5.778721,-0.440914,-5.024530,-8.063328,-9.939167,-11.046537,-11.683092
38.00,2035,-13.00,29,50,35.850000,36.566667,37.283333,38.000000,38.716667,35.825688,33.730698,30.376858,25.409460,18.839185,11.337325,4.083882,-1.885345,-6.179626,-8.979070,-10.688629,-11.691286,-12.265464
38.00,2035,-13.50,28,50,35.850000,36.566667,37.283333,38.000000,38.716667,35.455675,33.120688,29.430894,24.072396,17.173402,9.547497,2.416756,-3.280715,-7.287773,-9.859819,-11.415220,-12.322134,-12.839722
38.00,2035,-14.00,27,50,35.850000,36.566667,37.283333,38.000000,38.716667,35.041630,32.444955,28.399528,22.647500,15.448478,7.749552,0.784496,-4.625311,-8.350437,-10.707782,-12.120771,-12.940321,-13.406629
38.00,2035,-14.50,26,50,35.850000,36.566667,37.283333,38.000000,38.716667,34.579113,31.698473,27.279641,21.137281,13.673457,5.954012,-0.806829,-5.918302,-9.369417,-11.525171,-12.807017,-13.546996,-13.966887
38.00,2035,-15.00,25,50,35.850000,36.566667,37.283333,38.000000,38.716667,34.063431,30.876302,26.068949,19.545721,11.858333,4.170946,-2.352283,-7.159636,-10.346764,-12.314167,-13.475590,-14.143216,-14.521134
38.00,2035,-15.50,24,50,35.850000,36.566667,37.283333,38.000000,38.716667,33.489675,29.973709,24.766185,17.878301,10.013799,2.409722,-3.848059,-8.349927,-11.284697,-13.076896,-14.128023,-14.729957,-15.069951
38.00,2035,-16.00,23,50,35.850000,36.566667,37.283333,38.000000,38.716667,32.852766,28.986315,23.371266,16.141966,8.150952,0.678809,-5.291442,-9.490348,-12.185537,-13.815406,-14.765741,-15.308109,-15.613866
38.00,2035,-16.50,22,50,35.850000,36.566667,37.283333,38.000000,38.716667,32.147529,27.910254,21.885447,14.345023,6.280988,-1.014373,-6.680732,-10.582516,-13.051655,-14.531652,-15.390068,-15.878489,-16.153360
38.00,2035,-17.00,21,50,35.850000,36.566667,37.283333,38.000000,38.716667,31.368774,26.742355,20.311441,12.496983,4.414896,-2.663554,-8.015153,-11.628394,-13.885420,-15.227484,-16.002226,-16.441842,-16.688866
38.00,2035,-17.50,20,50,35.850000,36.566667,37.283333,38.000000,38.716667,30.511408,25.480318,18.653496,10.608333,2.563171,-4.263652,-9.294741,-12.630201,-14.689167,-15.904643,-16.603341,-16.998847,-17.220780
38.00,2035,-18.00,19,50,35.850000,36.566667,37.283333,38.000000,38.716667,29.570560,24.122911,16.917417,8.690273,0.735562,-5.810774,-10.520228,-13.590324,-15.465164,-16.564759,-17.194449,-17.550120,-17.749458
38.00,2035,-18.50,18,50,35.850000,36.566667,37.283333,38.000000,38.716667,28.541736,22.670136,15.110530,6.754407,-1.059137,-7.302169,-11.692922,-14.511254,-16.215593,-17.209348,-17.776497,-18.096224,-18.275221
38.00,2035,-19.00,17,50,35.850000,36.566667,37.283333,38.000000,38.716667,27.420981,21.123393,13.241568,4.812424,-2.813243,-8.736153,-12.814594,-15.395527,-16.942533,-17.839814,-18.350350,-18.637665,-18.798361
38.00,2035,-19.50,16,50,35.850000,36.566667,37.283333,38.000000,38.716667,26.205069,19.485600,11.320509,2.875780,-4.520279,-10.112004,-13.887371,-16.245669,-17.647951,-18.457455,-18.916798,-19.174906,-19.319141
38.00,2040,0.00,55,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.324401,39.237474,39.081798,38.804370,38.314266,37.461667,36.017399,33.677732,30.148661,25.359968,19.716667,14.073366
38.00,2040,-0.50,54,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.309275,39.210337,39.033290,38.718207,38.162933,37.201047,35.583388,32.993700,29.158094,24.084817,18.292211,12.691421
38.00,2040,-1.00,53,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.292075,39.179500,38.978222,38.620567,37.991977,36.908224,35.100156,32.243009,28.093723,22.751571,16.846546,11.324944
38.00,2040,-1.50,52,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.272524,39.144468,38.915732,38.509989,37.799047,36.579748,34.563487,31.422301,26.955979,21.366096,15.388049,9.979837
38.00,2040,-2.00,51,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.250304,39.104682,38.844853,38.384844,37.581555,36.211924,33.969122,30.528715,25.746408,19.935238,13.925047,8.661204
38.00,2040,-2.50,50,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.225057,39.059511,38.764494,38.243319,37.336667,35.800835,33.312838,29.560030,24.467742,18.466667,12.465591,7.373303
38.00,2040,-3.00,49,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.196377,39.008245,38.673437,38.083400,37.061296,35.342365,32.590551,28.514820,23.123933,16.968685,11.017262,6.119533
38.00,2040,-3.50,48,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.163806,38.950082,38.570313,37.902858,36.752096,34.832235,31.798430,27.392593,21.720135,15.450001,9.586997,4.902450
38.00,2040,-4.00,47,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.126826,38.884120,38.453596,37.699233,36.405465,34.266061,30.933028,26.193925,20.262641,13.919485,8.180967,3.723819
38.00,2040,-4.50,46,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.084852,38.809345,38.321581,37.469822,36.017551,33.639422,29.991429,24.920568,18.758764,12.385930,6.804479,2.584671
38.00,2040,-5.00,45,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,39.037225,38.724619,38.172373,37.211667,35.584272,32.947944,28.971399,23.575517,17.216667,10.857816,5.461934,1.485390
38.00,2040,-5.50,44,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.983201,38.628667,38.003868,36.921545,35.101341,32.187402,27.871545,22.163049,15.645159,9.343102,4.156819,0.425790
38.00,2040,-6.00,43,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.921942,38.520060,37.813739,36.595968,34.564314,31.353851,26.691463,20.688699,14.053456,7.849051,2.891723,-0.594788
38.00,2040,-6.50,42,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.852507,38.397202,37.599419,36.231183,33.968636,30.443755,25.431872,19.159186,12.450922,6.382097,1.668398,-1.577396
38.00,2040,-7.00,41,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.773837,38.258317,37.358090,35.823178,33.309723,29.454143,24.094727,17.582290,10.846814,4.947753,0.487820,-2.523394
38.00,2040,-7.50,40,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.684744,38.101426,37.086667,35.367708,32.583049,28.382768,22.683292,15.966667,9.250041,3.550565,-0.649716,-3.434374
38.00,2040,-8.00,39,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.583897,37.924335,36.781794,34.860318,31.784253,27.228270,21.202166,14.321633,7.668942,2.194105,-1.744511,-4.312096
38.00,2040,-8.50,38,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.469806,37.724620,36.439841,34.296392,30.909272,25.990332,19.657263,12.656911,6.111104,0.880997,-2.797362,-5.158423
38.00,2040,-9.00,37,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.340809,37.499605,36.056900,33.671210,29.954482,24.669818,18.055731,10.982358,4.583227,-0.387023,-3.809475,-5.975282
38.00,2040,-9.50,36,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.195053,37.246357,35.628805,32.980024,28.916857,23.268887,16.405816,9.307698,3.091028,-1.609031,-4.782371,-6.764610
38.00,2040,-10.00,35,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,38.030479,36.961667,35.151144,32.218155,27.794137,21.791067,14.716667,7.642267,1.639196,-2.784821,-5.717811,-7.528333
38.00,2040,-10.50,34,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,37.844803,36.642043,34.619295,31.381104,26.584996,20.241282,12.998107,5.994782,0.231391,-3.914811,-6.617723,-8.268331
38.00,2040,-11.00,33,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,37.635500,36.283713,34.028471,30.464693,25.289202,18.625827,11.260366,4.373158,-1.129730,-4.999937,-7.484141,-8.986421
38.00,2040,-11.50,32,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,37.399791,35.882618,33.373785,29.465209,23.907765,16.952276,9.513794,2.784357,-2.442444,-6.041554,-8.319154,-9.684343
38.00,2040,-12.00,31,50,35.850000,36.566667,37.283333,38.000000,38.716667,39.433333,37.134625,35.434432,32.650325,28.379571,22.443047,15.229342,7.768582,1.234302,-3.705882,-7.041347,-9.124860,-10.363750
